region,segment,OrderDate,UnitPrice,orderQuantity,stateOrProvince,year,totalCost,month
East,White Wine,12.07.2010,6.24,13.0,New South Wales,2010,81.12,7
East,White Wine,18.12.2013,45.98,13.0,New South Wales,2013,597.74,12
East,White Wine,06.10.2012,135.99,19.0,New South Wales,2012,2583.81,10
East,White Wine,26.12.2010,22.72,12.0,New South Wales,2010,272.64,12
East,White Wine,09.10.2011,284.98,1.0,New South Wales,2011,284.98,10
East,White Wine,15.04.2012,145.98,13.0,New South Wales,2012,1897.74,4
East,White Wine,08.04.2013,60.98,8.0,New South Wales,2013,487.84,4
East,White Wine,05.09.2013,49.34,25.0,New South Wales,2013,1233.5,9
East,White Wine,26.07.2013,216.6,6.0,New South Wales,2013,1299.6,7
East,White Wine,02.01.2012,23.99,14.0,New South Wales,2012,335.86,1
East,White Wine,13.04.2013,150.98,8.0,New South Wales,2013,1207.84,4
East,White Wine,22.08.2010,150.98,5.0,New South Wales,2010,754.9,8
East,White Wine,13.11.2010,25.38,26.0,New South Wales,2010,659.88,11
East,White Wine,14.06.2013,209.84,15.0,New South Wales,2013,3147.6,6
East,White Wine,21.07.2011,10.4,7.0,New South Wales,2011,72.8,7
East,White Wine,22.02.2011,4.91,12.0,New South Wales,2011,58.92,2
East,White Wine,07.09.2013,220.98,6.0,New South Wales,2013,1325.88,9
East,White Wine,19.04.2010,79.52,8.0,New South Wales,2010,636.16,4
East,White Wine,05.08.2013,5.08,9.0,New South Wales,2013,45.72,8
East,White Wine,20.04.2012,8.37,1.0,New South Wales,2012,8.37,4
East,White Wine,17.07.2010,1.76,15.0,New South Wales,2010,26.4,7
East,White Wine,21.01.2010,355.98,8.0,New South Wales,2010,2847.84,1
East,White Wine,10.12.2012,216.6,16.0,New South Wales,2012,3465.6,12
East,White Wine,22.02.2012,4.91,5.0,New South Wales,2012,24.55,2
East,White Wine,14.08.2013,4.98,7.0,New South Wales,2013,34.86,8
East,White Wine,24.09.2013,130.98,18.0,New South Wales,2013,2357.64,9
East,White Wine,04.03.2012,243.98,14.0,New South Wales,2012,3415.72,3
East,White Wine,20.08.2013,140.98,2.0,New South Wales,2013,281.96,8
East,White Wine,29.04.2013,4.82,3.0,New South Wales,2013,14.46,4
East,White Wine,05.09.2011,20.24,20.0,New South Wales,2011,404.8,9
East,White Wine,29.09.2013,9.98,26.0,New South Wales,2013,259.48,9
East,White Wine,04.05.2012,9.77,8.0,New South Wales,2012,78.16,5
East,White Wine,24.02.2010,300.98,12.0,New South Wales,2010,3611.76,2
East,White Wine,21.02.2011,1.74,7.0,New South Wales,2011,12.18,2
East,White Wine,30.07.2010,218.75,1.0,New South Wales,2010,218.75,7
East,White Wine,15.01.2012,550.98,3.0,New South Wales,2012,1652.94,1
East,White Wine,13.09.2011,62.18,2.0,New South Wales,2011,124.36,9
East,White Wine,17.10.2012,100.98,21.0,New South Wales,2012,2120.58,10
East,White Wine,11.02.2010,270.98,9.0,New South Wales,2010,2438.82,2
East,White Wine,12.12.2013,150.98,21.0,New South Wales,2013,3170.58,12
East,White Wine,17.03.2013,26.38,7.0,New South Wales,2013,184.66,3
East,White Wine,16.07.2012,4.97,16.0,New South Wales,2012,79.52,7
East,White Wine,18.01.2013,50.98,7.0,New South Wales,2013,356.86,1
East,White Wine,31.01.2010,218.75,10.0,New South Wales,2010,2187.5,1
East,White Wine,14.06.2012,70.98,4.0,New South Wales,2012,283.92,6
East,White Wine,02.04.2013,355.98,10.0,New South Wales,2013,3559.8,4
East,White Wine,28.06.2013,122.99,13.0,New South Wales,2013,1598.87,6
East,White Wine,03.08.2011,170.98,22.0,New South Wales,2011,3761.56,8
East,White Wine,19.04.2010,122.99,10.0,New South Wales,2010,1229.9,4
East,White Wine,11.08.2012,140.98,11.0,New South Wales,2012,1550.78,8
East,White Wine,28.04.2010,130.98,10.0,New South Wales,2010,1309.8,4
East,White Wine,20.12.2013,39.89,14.0,New South Wales,2013,558.46,12
East,White Wine,05.01.2010,1.81,11.0,New South Wales,2010,19.91,1
East,White Wine,05.01.2013,279.48,13.0,New South Wales,2013,3633.24,1
East,White Wine,20.04.2011,100.98,5.0,New South Wales,2011,504.9,4
East,White Wine,02.07.2010,100.98,7.0,New South Wales,2010,706.86,7
East,White Wine,04.01.2012,2.08,7.0,New South Wales,2012,14.56,1
East,White Wine,22.08.2012,300.98,25.0,New South Wales,2012,7524.5,8
East,White Wine,07.06.2013,8.34,1.0,New South Wales,2013,8.34,6
East,White Wine,26.05.2013,8.34,10.0,New South Wales,2013,83.4,5
East,White Wine,17.02.2010,62.18,3.0,New South Wales,2010,186.54,2
East,White Wine,15.11.2012,217.85,26.0,New South Wales,2012,5664.1,11
North,White Wine,20.03.2012,99.23,21.0,Northern Territory,2012,2083.83,3
North,White Wine,10.01.2010,8.34,24.0,Northern Territory,2010,200.16,1
North,White Wine,03.06.2011,150.98,27.0,Northern Territory,2011,4076.46,6
North,White Wine,21.11.2011,22.98,34.0,Northern Territory,2011,781.32,11
North,White Wine,19.01.2013,44.43,10.0,Northern Territory,2013,444.3,1
North,White Wine,08.11.2011,12.64,1.0,Northern Territory,2011,12.64,11
North,White Wine,12.12.2011,22.98,15.0,Northern Territory,2011,344.7,12
North,White Wine,27.07.2012,7.7,12.0,Northern Territory,2012,92.4,7
North,White Wine,10.10.2013,145.98,25.0,Northern Territory,2013,3649.5,10
North,White Wine,17.12.2011,17.78,7.0,Northern Territory,2011,124.46,12
North,White Wine,14.09.2013,400.98,24.0,Northern Territory,2013,9623.52,9
North,White Wine,14.08.2013,107.53,24.0,Northern Territory,2013,2580.72,8
North,White Wine,06.05.2012,9.65,18.0,Northern Territory,2012,173.7,5
North,White Wine,22.05.2012,50.98,9.0,Northern Territory,2012,458.82,5
North,White Wine,13.02.2012,286.85,5.0,Northern Territory,2012,1434.25,2
North,White Wine,01.10.2012,14.2,1.0,Northern Territory,2012,14.2,10
North,White Wine,31.01.2013,15.23,1.0,Northern Territory,2013,15.23,1
North,White Wine,28.09.2013,4.82,8.0,Northern Territory,2013,38.56,9
North,White Wine,15.03.2012,128.24,14.0,Northern Territory,2012,1795.36,3
North,White Wine,05.08.2011,9.77,17.0,Northern Territory,2011,166.09,8
North,White Wine,24.03.2013,12.22,12.0,Northern Territory,2013,146.64,3
North,White Wine,02.06.2010,179.29,8.0,Queensland,2010,1434.32,6
North,White Wine,19.07.2012,51.65,3.0,Queensland,2012,154.95,7
North,White Wine,11.04.2011,122.99,4.0,Queensland,2011,491.96,4
North,White Wine,06.01.2012,5.08,1.0,Queensland,2012,5.08,1
North,White Wine,18.10.2013,19.98,3.0,Queensland,2013,59.94,10
North,White Wine,23.12.2010,71.37,19.0,Queensland,2010,1356.03,12
North,White Wine,12.10.2013,128.24,14.0,Queensland,2013,1795.36,10
North,White Wine,25.05.2011,280.98,2.0,Queensland,2011,561.96,5
North,White Wine,01.09.2010,22.23,10.0,Queensland,2010,222.3,9
North,White Wine,30.04.2011,124.49,5.0,Queensland,2011,622.45,4
North,White Wine,25.09.2011,22.98,21.0,Queensland,2011,482.58,9
North,White Wine,02.06.2013,89.99,11.0,Queensland,2013,989.89,6
North,White Wine,02.03.2013,25.38,4.0,Queensland,2013,101.52,3
North,White Wine,27.03.2010,18.7,7.0,Queensland,2010,130.9,3
North,White Wine,11.01.2012,78.69,7.0,Queensland,2012,550.83,1
North,White Wine,26.01.2011,58.14,2.0,Queensland,2011,116.28,1
North,White Wine,18.10.2012,20.24,8.0,Queensland,2012,161.92,10
North,White Wine,08.03.2011,5.08,6.0,Queensland,2011,30.48,3
North,White Wine,20.01.2013,500.98,13.0,Queensland,2013,6512.74,1
North,White Wine,19.12.2012,70.89,19.0,Queensland,2012,1346.91,12
North,White Wine,01.02.2013,100.98,8.0,Queensland,2013,807.84,2
North,White Wine,29.10.2013,100.98,8.0,Queensland,2013,807.84,10
North,White Wine,21.10.2012,320.64,12.0,Queensland,2012,3847.68,10
North,White Wine,18.06.2013,20.24,11.0,Queensland,2013,222.64,6
North,White Wine,24.01.2013,500.98,13.0,Queensland,2013,6512.74,1
North,White Wine,15.09.2010,29.34,22.0,Queensland,2010,645.48,9
North,White Wine,13.01.2010,2.08,4.0,Queensland,2010,8.32,1
North,White Wine,07.03.2012,209.37,2.0,Queensland,2012,418.74,3
North,White Wine,02.01.2011,2.08,9.0,Queensland,2011,18.72,1
North,White Wine,23.03.2012,1.76,6.0,Queensland,2012,10.56,3
North,White Wine,09.08.2013,150.98,4.0,Queensland,2013,603.92,8
North,White Wine,28.07.2013,70.71,14.0,Queensland,2013,989.94,7
North,White Wine,24.07.2012,5.08,9.0,Queensland,2012,45.72,7
North,White Wine,08.02.2010,105.98,5.0,Queensland,2010,529.9,2
North,White Wine,06.07.2013,26.48,7.0,Queensland,2013,185.36,7
South,White Wine,21.04.2013,50.98,20.0,South Australia,2013,1019.6,4
South,White Wine,02.02.2011,296.18,23.0,South Australia,2011,6812.14,2
South,White Wine,05.07.2012,105.34,36.0,South Australia,2012,3792.24,7
South,White Wine,25.08.2012,128.24,18.0,South Australia,2012,2308.32,8
South,White Wine,25.12.2011,140.98,8.0,South Australia,2011,1127.84,12
South,White Wine,21.04.2013,50.98,5.0,South Australia,2013,254.9,4
South,White Wine,14.07.2012,1.74,7.0,South Australia,2012,12.18,7
South,White Wine,26.03.2011,20.28,6.0,South Australia,2011,121.68,3
South,White Wine,10.08.2013,79.52,16.0,South Australia,2013,1272.32,8
South,White Wine,21.07.2011,14.58,6.0,South Australia,2011,87.48,7
South,White Wine,04.05.2013,7.38,11.0,South Australia,2013,81.18,5
South,White Wine,10.09.2013,110.98,17.0,South Australia,2013,1886.66,9
South,White Wine,02.02.2013,90.98,11.0,South Australia,2013,1000.78,2
South,White Wine,31.05.2011,4.18,9.0,South Australia,2011,37.62,5
South,White Wine,28.05.2012,100.98,2.0,South Australia,2012,201.96,5
South,White Wine,13.05.2013,284.98,2.0,South Australia,2013,569.96,5
South,White Wine,27.05.2013,320.98,2.0,South Australia,2013,641.96,5
South,White Wine,02.10.2010,19.99,12.0,South Australia,2010,239.88,10
South,White Wine,24.06.2010,10.64,6.0,South Australia,2010,63.84,6
South,White Wine,12.01.2011,22.23,10.0,South Australia,2011,222.3,1
South,White Wine,25.12.2012,286.85,8.0,South Australia,2012,2294.8,12
South,White Wine,21.05.2012,348.21,17.0,South Australia,2012,5919.57,5
South,White Wine,25.04.2013,9.48,2.0,Australian Capital Territory,2013,18.96,4
South,White Wine,27.05.2010,14.2,18.0,South Australia,2010,255.6,5
South,White Wine,05.12.2013,227.55,24.0,South Australia,2013,5461.2,12
South,White Wine,29.03.2012,29.18,12.0,South Australia,2012,350.16,3
South,White Wine,29.05.2013,5.08,7.0,South Australia,2013,35.56,5
South,White Wine,01.12.2012,130.98,15.0,South Australia,2012,1964.7,12
South,White Wine,15.06.2010,70.98,4.0,South Australia,2010,283.92,6
South,White Wine,03.11.2010,296.18,6.0,South Australia,2010,1777.08,11
South,White Wine,24.01.2010,238.4,8.0,Australian Capital Territory,2010,1907.2,1
South,White Wine,15.02.2013,320.64,10.0,South Australia,2013,3206.4,2
South,White Wine,11.07.2013,7.96,8.0,South Australia,2013,63.68,7
South,White Wine,12.12.2011,13.79,23.0,South Australia,2011,317.17,12
South,White Wine,31.03.2013,22.23,5.0,South Australia,2013,111.15,3
South,White Wine,27.03.2010,150.89,3.0,South Australia,2010,452.67,3
South,White Wine,28.08.2010,9.65,15.0,South Australia,2010,144.75,8
South,White Wine,11.01.2010,4.14,7.0,South Australia,2010,28.98,1
South,White Wine,28.03.2012,22.23,1.0,South Australia,2012,22.23,3
South,White Wine,25.01.2011,400.98,11.0,South Australia,2011,4410.78,1
South,White Wine,02.03.2011,41.32,9.0,South Australia,2011,371.88,3
South,White Wine,06.01.2012,376.13,4.0,South Australia,2012,1504.52,1
South,White Wine,14.12.2011,34.23,3.0,South Australia,2011,102.69,12
South,White Wine,20.10.2012,259.71,2.0,South Australia,2012,519.42,10
South,White Wine,07.12.2012,19.94,21.0,South Australia,2012,418.74,12
South,White Wine,18.12.2012,50.98,18.0,South Australia,2012,917.64,12
South,White Wine,18.12.2012,45.98,9.0,South Australia,2012,413.82,12
South,White Wine,30.05.2013,9.77,12.0,Australian Capital Territory,2013,117.24,5
South,White Wine,05.05.2012,349.45,2.0,Australian Capital Territory,2012,698.9,5
South,White Wine,10.01.2013,124.49,12.0,South Australia,2013,1493.88,1
South,White Wine,28.06.2013,22.23,15.0,South Australia,2013,333.45,6
South,White Wine,26.05.2013,355.98,15.0,South Australia,2013,5339.7,5
South,White Wine,01.03.2013,34.23,7.0,South Australia,2013,239.61,3
South,White Wine,15.10.2013,18.65,10.0,South Australia,2013,186.5,10
South,White Wine,17.09.2011,243.98,22.0,Australian Capital Territory,2011,5367.56,9
South,White Wine,11.07.2010,14.2,5.0,South Australia,2010,71.0,7
South,White Wine,11.08.2013,110.98,13.0,South Australia,2013,1442.74,8
South,White Wine,18.03.2012,130.98,4.0,Australian Capital Territory,2012,523.92,3
South,White Wine,09.10.2013,4.18,23.0,South Australia,2013,96.14,10
South,White Wine,07.02.2013,276.2,2.0,South Australia,2013,552.4,2
South,White Wine,11.11.2012,70.89,40.0,Australian Capital Territory,2012,2835.6,11
South,White Wine,05.09.2013,40.89,19.0,South Australia,2013,776.91,9
South,White Wine,29.06.2013,180.98,2.0,South Australia,2013,361.96,6
South,White Wine,05.05.2013,300.98,9.0,South Australia,2013,2708.82,5
South,White Wine,16.09.2010,154.13,3.0,South Australia,2010,462.39,9
South,White Wine,12.06.2012,4.18,14.0,South Australia,2012,58.52,6
South,White Wine,30.07.2011,44.43,6.0,South Australia,2011,266.58,7
South,White Wine,31.07.2013,218.75,10.0,South Australia,2013,2187.5,7
South,White Wine,12.02.2011,280.98,4.0,South Australia,2011,1123.92,2
South,White Wine,10.11.2013,2.08,18.0,South Australia,2013,37.44,11
South,White Wine,10.09.2013,99.23,19.0,South Australia,2013,1885.37,9
South,White Wine,12.02.2011,226.67,6.0,South Australia,2011,1360.02,2
South,White Wine,12.08.2011,14.98,17.0,South Australia,2011,254.66,8
South,White Wine,20.08.2013,14.34,15.0,South Australia,2013,215.1,8
South,White Wine,11.01.2013,122.99,1.0,South Australia,2013,122.99,1
South,White Wine,09.09.2011,100.98,16.0,South Australia,2011,1615.68,9
South,White Wine,19.09.2011,48.58,60.0,Tasmania,2011,2914.8,9
South,White Wine,11.04.2011,122.99,16.0,Tasmania,2011,1967.84,4
South,White Wine,29.03.2013,146.34,10.0,Tasmania,2013,1463.4,3
South,White Wine,14.03.2013,44.43,43.0,Tasmania,2013,1910.49,3
South,White Wine,12.04.2012,110.98,4.0,Tasmania,2012,443.92,4
South,White Wine,07.05.2013,70.98,13.0,Tasmania,2013,922.74,5
South,White Wine,03.07.2010,146.34,6.0,Tasmania,2010,878.04,7
South,White Wine,15.05.2010,26.48,70.0,Tasmania,2010,1853.6,5
South,White Wine,27.07.2013,39.89,59.0,Tasmania,2013,2353.51,7
South,White Wine,29.10.2013,4.95,50.0,Tasmania,2013,247.5,10
South,White Wine,03.03.2012,12.64,1.0,Tasmania,2012,12.64,3
South,White Wine,25.10.2010,500.98,56.0,Tasmania,2010,28054.88,10
South,White Wine,02.02.2010,122.99,49.0,Tasmania,2010,6026.51,2
South,White Wine,01.03.2012,14.58,7.0,Tasmania,2012,102.06,3
South,White Wine,18.04.2010,39.89,10.0,Tasmania,2010,398.9,4
South,White Wine,08.02.2011,280.98,11.0,Tasmania,2011,3090.78,2
South,White Wine,17.06.2010,130.98,9.0,Tasmania,2010,1178.82,6
South,White Wine,22.03.2010,160.98,11.0,Tasmania,2010,1770.78,3
South,White Wine,01.12.2013,89.99,21.0,Tasmania,2013,1889.79,12
South,White Wine,14.03.2013,44.43,11.0,Tasmania,2013,488.73,3
South,White Wine,25.07.2011,128.24,5.0,Tasmania,2011,641.2,7
South,White Wine,27.02.2011,130.98,7.0,Tasmania,2011,916.86,2
South,White Wine,11.08.2012,32.48,16.0,Tasmania,2012,519.68,8
South,White Wine,07.03.2011,7.96,9.0,Tasmania,2011,71.64,3
South,White Wine,01.07.2010,348.21,2.0,Tasmania,2010,696.42,7
South,White Wine,16.07.2011,376.13,6.0,Tasmania,2011,2256.78,7
South,White Wine,15.03.2012,140.81,1.0,Tasmania,2012,140.81,3
South,White Wine,17.02.2013,14.58,2.0,Tasmania,2013,29.16,2
South,White Wine,02.09.2013,4.91,26.0,Tasmania,2013,127.66,9
South,White Wine,28.07.2011,124.49,2.0,Tasmania,2011,248.98,7
South,White Wine,13.08.2012,33.94,3.0,Tasmania,2012,101.82,8
South,White Wine,17.10.2013,10.52,16.0,Tasmania,2013,168.32,10
South,White Wine,18.07.2011,243.98,1.0,Tasmania,2011,243.98,7
South,White Wine,02.12.2010,20.28,3.0,Tasmania,2010,60.84,12
South,White Wine,09.12.2013,17.67,25.0,Tasmania,2013,441.75,12
South,White Wine,24.11.2013,113.98,11.0,Tasmania,2013,1253.78,11
South,White Wine,14.11.2011,10.64,8.0,Tasmania,2011,85.12,11
South,White Wine,13.04.2012,300.98,10.0,Tasmania,2012,3009.8,4
South,White Wine,11.12.2012,4.95,14.0,Tasmania,2012,69.3,12
South,White Wine,10.01.2012,107.53,5.0,Tasmania,2012,537.65,1
South,White Wine,21.08.2013,209.84,10.0,Tasmania,2013,2098.4,8
South,White Wine,11.09.2010,6.28,2.0,Tasmania,2010,12.56,9
South,White Wine,13.05.2013,25.98,11.0,Tasmania,2013,285.78,5
South,White Wine,26.02.2012,18.84,5.0,Tasmania,2012,94.2,2
South,White Wine,15.07.2013,51.75,8.0,Tasmania,2013,414.0,7
South,White Wine,12.05.2013,85.29,3.0,Tasmania,2013,255.87,5
South,White Wine,24.03.2010,138.75,6.0,Tasmania,2010,832.5,3
South,White Wine,03.07.2012,107.53,63.0,Victoria,2012,6774.39,7
South,White Wine,10.06.2011,130.98,11.0,Victoria,2011,1440.78,6
South,White Wine,30.04.2012,150.89,9.0,Victoria,2012,1358.01,4
South,White Wine,04.07.2010,105.29,12.0,Victoria,2010,1263.48,7
South,White Wine,15.03.2010,296.18,6.0,Victoria,2010,1777.08,3
South,White Wine,03.09.2011,243.98,7.0,Victoria,2011,1707.86,9
South,White Wine,23.07.2011,22.23,14.0,Victoria,2011,311.22,7
South,White Wine,22.09.2013,128.24,22.0,Victoria,2013,2821.28,9
South,White Wine,01.06.2011,500.98,14.0,Victoria,2011,7013.72,6
South,White Wine,08.01.2010,22.72,1.0,Victoria,2010,22.72,1
South,White Wine,14.09.2010,400.98,2.0,Victoria,2010,801.96,9
South,White Wine,18.04.2010,89.99,6.0,Victoria,2010,539.94,4
South,White Wine,11.10.2010,5.77,11.0,Victoria,2010,63.47,10
South,White Wine,07.07.2010,137.48,2.0,Victoria,2010,274.96,7
South,White Wine,04.09.2013,124.49,11.0,Victoria,2013,1369.39,9
South,White Wine,29.10.2013,320.64,22.0,Victoria,2013,7054.08,10
South,White Wine,08.12.2012,22.72,4.0,Victoria,2012,90.88,12
South,White Wine,25.05.2013,550.98,6.0,Victoria,2013,3305.88,5
South,White Wine,29.04.2011,23.99,11.0,Victoria,2011,263.89,4
South,White Wine,06.12.2013,79.52,7.0,Victoria,2013,556.64,12
South,White Wine,10.06.2011,7.96,7.0,Victoria,2011,55.72,6
South,White Wine,28.07.2010,122.99,14.0,Victoria,2010,1721.86,7
South,White Wine,09.02.2013,280.98,4.0,Victoria,2013,1123.92,2
South,White Wine,04.02.2012,300.98,3.0,Victoria,2012,902.94,2
South,White Wine,02.12.2012,6.24,21.0,Victoria,2012,131.04,12
South,White Wine,19.12.2011,14.34,6.0,Victoria,2011,86.04,12
South,White Wine,31.07.2010,15.23,7.0,Victoria,2010,106.61,7
South,White Wine,13.06.2011,58.14,12.0,Victoria,2011,697.68,6
South,White Wine,20.10.2010,63.94,8.0,Victoria,2010,511.52,10
South,White Wine,10.06.2012,140.81,4.0,Victoria,2012,563.24,6
South,White Wine,15.07.2011,7.59,9.0,Victoria,2011,68.31,7
South,White Wine,03.08.2010,180.98,11.0,Victoria,2010,1990.78,8
South,White Wine,02.02.2010,8.09,11.0,Victoria,2010,88.99,2
South,White Wine,25.07.2013,45.98,7.0,Victoria,2013,321.86,7
South,White Wine,21.04.2010,212.6,8.0,Victoria,2010,1700.8,4
South,White Wine,19.04.2012,89.99,2.0,Victoria,2012,179.98,4
South,White Wine,06.02.2010,160.98,11.0,Victoria,2010,1770.78,2
South,White Wine,30.09.2013,243.98,5.0,Victoria,2013,1219.9,9
South,White Wine,16.10.2011,9.77,2.0,Victoria,2011,19.54,10
South,White Wine,09.06.2011,49.34,17.0,Victoria,2011,838.78,6
South,White Wine,25.07.2012,22.23,14.0,Victoria,2012,311.22,7
South,White Wine,07.07.2011,259.71,2.0,Victoria,2011,519.42,7
South,White Wine,13.03.2011,7.59,12.0,Victoria,2011,91.08,3
South,White Wine,19.04.2013,17.67,10.0,Victoria,2013,176.7,4
South,White Wine,02.09.2010,355.98,14.0,Victoria,2010,4983.72,9
South,White Wine,19.09.2011,145.98,7.0,Victoria,2011,1021.86,9
South,White Wine,02.12.2013,500.98,18.0,Victoria,2013,9017.64,12
South,White Wine,11.04.2010,12.22,9.0,Victoria,2010,109.98,4
South,White Wine,28.03.2013,25.98,2.0,Victoria,2013,51.96,3
South,White Wine,17.09.2011,14.34,14.0,Victoria,2011,200.76,9
West,White Wine,20.12.2011,60.89,78.0,Western Australia,2011,4749.42,12
West,White Wine,08.01.2013,376.13,4.0,Western Australia,2013,1504.52,1
West,White Wine,11.04.2012,48.58,40.0,Western Australia,2012,1943.2,4
West,White Wine,11.04.2012,105.98,40.0,Western Australia,2012,4239.2,4
West,White Wine,31.12.2011,20.28,4.0,Western Australia,2011,81.12,12
West,White Wine,06.08.2011,102.3,83.0,Western Australia,2011,8490.9,8
West,White Wine,09.07.2011,71.37,47.0,Western Australia,2011,3354.39,7
West,White Wine,30.01.2012,7.38,10.0,Western Australia,2012,73.8,1
West,White Wine,14.06.2010,194.3,32.0,Western Australia,2010,6217.6,6
West,White Wine,28.08.2013,9.65,66.0,Western Australia,2013,636.9,8
West,White Wine,24.07.2011,284.98,16.0,Western Australia,2011,4559.68,7
West,White Wine,19.11.2012,880.98,116.0,Western Australia,2012,102193.68,11
West,White Wine,26.02.2011,70.98,48.0,Western Australia,2011,3407.04,2
West,White Wine,06.04.2010,300.98,31.0,Western Australia,2010,9330.38,4
West,White Wine,09.10.2011,4.18,79.0,Western Australia,2011,330.22,10
West,White Wine,11.04.2012,17.67,46.0,Western Australia,2012,812.82,4
West,White Wine,02.08.2010,6.28,56.0,Western Australia,2010,351.68,8
